,weight,CONS_Total,vatax,table_row
5116,227.69275,662303.1580979757,19016.254762428493,75
7866,37.768585,662522.6575980082,95184.1162352346,75
6750,12.048177,662605.4176076358,99022.4218718601,75
8035,38.878677,662670.5255595684,60911.41825131841,75
4690,331.69144,663012.9498961577,52858.43440878098,75
3865,109.51949,664135.9021751699,62781.308397748886,75
5279,249.31093,664178.1136174838,33459.97422321903,75
4018,393.26248,664408.3322655949,35441.4522361083,75
3455,481.67093,664470.0121367577,52942.435178985725,75
1580,23.109745,665035.1338099183,52455.69887506756,75
1798,54.22572,665138.8716272413,77535.80000906614,75
4399,66.88306,665232.3763676398,63573.19505555833,75
5438,135.49571,665597.6972138477,33122.5513029768,75
2354,60.98849,665888.3165985062,61974.07212455255,75
7335,11.869155,666163.7142812391,50965.04016378935,75
341,39.6199,666618.4466370755,68336.79469472455,75
6269,255.52666,666676.0076947765,42804.8968188322,75
339,162.02454,667426.8597141183,88540.41895540566,75
6720,35.634148,667481.9904160495,31877.90855231191,75
5524,293.7802,667541.4701756737,39628.5049717277,75
5667,1089.485,667717.8628391613,35395.67584562076,75
1733,34.647423,667754.1902622436,58358.451033152305,75
5125,148.57457,668335.3011180989,60819.56999024716,75
5548,236.88919,668391.1481354148,78753.86106328483,75
2239,15.668571,668578.0808681346,30096.758369836884,75
4896,214.29504,668669.6924893021,45265.48237679235,75
6822,65.93083,668721.9835123868,44889.01003500589,75
2297,50.7231,668801.1619450907,27704.98130025229,75
8059,72.17284,668897.2249547202,57536.018640722934,75
2147,37.998817,669243.2308682331,56939.39827765392,75
54,38.95181,669371.1443297905,55790.09582556082,75
5373,272.80692,669372.2955509445,36041.87546638943,75
1901,32.699314,669735.6976952291,72656.44508286357,75
2319,41.63456,669977.3006414187,48009.9283721022,75
1807,31.608963,670972.6208684889,85956.31120502335,75
2568,65.04917,671407.526637784,28529.562638835814,75
2400,16.129852,671609.6299070447,35421.15620716299,75
6769,22.015812,671725.0078493694,62392.38751788366,75
2450,121.085335,671741.636599372,71854.08231255258,75
3708,41.88771,671930.8206090152,41097.94283973353,75
1088,89.92519,672649.6942629677,43204.00600591047,75
5342,82.42727,673058.5056861052,67747.40783790662,75
7744,20.637037,673298.0875996022,86579.50558973094,75
7501,43.25999,673332.8800611459,46159.59363567463,75
5331,255.02034,674336.0541747557,53934.396398555524,75
5710,1200.5664,674532.3245901694,46340.0475515667,75
4774,408.79105,674846.3521382929,29998.962132803186,75
5399,580.2024,675019.8027921645,57055.67161420957,76
2299,50.7231,675152.8327921842,42130.856833155565,76
1203,85.200554,675191.2068306515,86756.02616668012,76
5433,135.49571,675431.0445710715,16460.543800511958,76
716,112.26112,675894.7308692172,85255.60126261202,76
131,68.15318,676376.9646192885,56904.28603245642,76
8022,13.235294,677013.385255921,108376.27410622462,76
7485,26.29382,677391.3183694384,44393.006400797894,76
1334,115.188896,677401.5514463631,78397.77684813598,76
5146,269.1147,677660.5762060167,38826.62187689753,76
3745,53.389446,677745.3096645293,41989.76370575585,76
1341,114.87667,677807.6255214231,45382.722739117395,76
7455,31.463665,677826.2241387337,47113.725728123456,76
5648,145.42955,677878.668657972,48013.82717441046,76
7494,14.880207,678286.4567734171,40785.808410841215,76
5356,225.51529,678421.1496484368,38029.900090241215,76
2634,49.21476,678859.7649081172,85970.8933396409,76
4035,85.029724,678987.0388023668,63048.06552615374,76
6329,27.396257,679668.1779851599,63723.92827865756,76
2193,18.342403,679890.7474082698,72182.33383760112,76
3783,147.9282,680286.1279179436,72353.19424387641,76
1609,54.658108,680429.314246811,33750.933857685144,76
4194,7.3679104,681075.2260622912,75027.0013091758,76
2918,46.200573,681190.3481776929,41501.52260229325,76
2732,18.708504,681343.8443315618,93440.78366766902,76
5427,165.98021,681556.8202450547,31745.460558542312,76
3835,11.998966,682060.159716283,88613.32962849335,76
2779,42.055122,682150.8503605273,79018.07399293929,76
6306,9.74755,682312.149235551,93240.66305706248,76
915,295.2125,682412.0496490274,51276.36873787387,76
265,33.126137,682436.0973798002,85799.34220067321,76
6870,32.29128,682773.5330913886,70360.27693012008,76
1749,48.65609,683122.9926683633,58810.84257264229,76
5599,340.4726,683313.0720722375,65682.76944625503,76
3676,115.888954,683442.1367549491,42576.609663990734,76
2156,28.826862,683633.4952934388,98143.52208182625,76
1040,95.07575,684068.401062734,81145.74174277327,76
412,76.048096,684422.9771781709,38186.00567872585,76
6334,70.28125,684625.592101278,90740.32583265414,76
1043,95.07575,684631.9877743556,34649.95315608737,76
5467,390.66373,684775.7625051461,16311.460661066834,76
6994,70.651955,685117.2914475044,60692.37923974757,76
4650,46.005642,685900.3776591588,19314.536163434153,76
1234,80.85772,686204.5558707423,87268.31958021747,76
8051,72.17284,686380.5136284605,37959.598851769275,76
7198,52.060753,686515.3855823267,63816.60158155588,76
2082,42.270435,686749.9788708228,49434.66432269758,76
588,240.91966,687701.1433709635,37894.362986374996,76
5287,236.46992,688046.7783354379,88486.73559429195,76
2,102.17764,688115.8388133327,33621.931852569905,76
1979,58.437584,688302.3366402833,75861.63664583773,76
744,150.4157,688430.2501018408,94737.8261678609,76
4977,356.828,689240.5818808067,46131.44627845891,76
4747,145.66737,689421.8352558336,48492.88867063518,76
1540,95.17082,689747.7587558819,95814.21794686628,76
4388,44.67143,690455.5039386789,17086.36680685454,76
4765,169.94528,690488.5056117605,61933.60670098887,76
5640,145.42955,691186.7851984022,44447.68940561369,76
1344,114.87667,691666.4606792425,30774.06014878323,76
6780,8.756352,691921.6480350496,93287.99743351182,76
3614,69.04878,691943.2654100526,55724.169227474136,76
2457,121.085335,692009.2687562162,57963.60136434388,76
1785,75.74677,692012.4154273707,38109.27678881065,76
7617,30.14135,692255.2463427911,60590.45779357864,76
402,83.34905,692514.7060082142,57971.705961268155,76
7759,20.452778,692958.3866409723,90052.35607101393,76
1301,220.23491,693058.2870544484,83670.3889205506,76
5663,1089.485,693904.9462564967,89680.12789788192,76
5254,433.94748,693995.3810738178,39028.987368754395,76
3451,481.67093,694076.6061219068,39623.919274130865,77
3673,115.888954,694403.4250161857,53263.08864441776,77
6154,227.04887,694902.6712566444,92118.79804247346,77
3027,21.873226,694987.8616220416,70765.71783354542,77
4129,40.782776,694992.2106797346,66277.72053865074,77
2092,22.601616,695062.6398316679,49818.14760131199,77
2769,26.924545,695516.6558721198,98793.96203384553,77
7674,4.2993827,696017.5649875785,92429.93474636564,77
7233,11.081937,696194.5972183738,91051.99977308486,77
5357,225.51529,696904.7727569406,53237.301290567804,77
3721,133.95296,697130.6679300508,42741.61802939977,77
1409,102.49166,697417.4499108624,37280.37837089956,77
2692,119.054115,697499.3145262592,77851.33054036283,77
7352,24.085175,697500.5936608748,52327.03072408698,77
340,39.6199,698060.7267090344,37929.22580032246,77
124,51.15682,698087.7164494235,96416.69035080157,77
5907,84.08181,698087.9722763462,35402.00756196784,77
5945,193.04697,698150.9056994326,66135.62147420665,77
4849,213.82918,698303.3785456091,47569.76280126785,77
5374,272.80692,698482.7132187122,25582.89697301529,77
4006,127.7897,699214.250305359,56281.897502556654,77
7333,11.869155,699400.9783765406,63636.94968306776,77
2210,15.703077,700175.9037093474,72135.99718615196,77
4460,22.413788,700605.3091997956,63535.550123822,77
5498,138.4953,700692.6740940394,79661.91361034222,77
6256,475.77917,700853.2054882939,73695.80591474811,77
7626,19.453152,700883.3930652214,65432.35965823721,77
5984,105.59741,701763.9493345823,78059.31782885517,77
4647,18.233555,701781.2176518926,59099.91420441582,77
6707,31.419851,701904.6541422955,77201.65806911289,77
2203,19.11061,702014.6597192348,59046.13298950403,77
5423,165.98021,702626.0860654791,39854.5856193573,77
7077,36.291626,702654.2270270217,86491.24530125633,77
4184,25.30302,702923.3569501388,101294.10738806156,77
4260,19.834152,703204.2549117187,43993.91640073886,77
4828,110.53163,703313.9534963502,61308.27488233868,77
6834,29.722918,703344.9597194316,34007.072889646115,77
3590,74.96866,703529.1551040745,94388.62241780924,77
1590,179.14473,704198.526248404,26964.28560975811,77
689,56.51165,704359.1855561201,63113.78106702883,77
454,25.910109,704624.0943350056,54581.31361384355,77
6792,46.63371,704792.9401042613,70867.63927971433,77
5012,732.91406,705149.127929314,63442.99194303909,77
4359,44.436317,705224.7759504789,90444.84573645657,77
1691,35.593132,705236.032335096,41911.8178215847,77
1349,114.87667,705666.4611332366,25961.74466778287,77
337,162.02454,705797.572431333,63107.52609875869,77
4688,1496.549,706469.7576718171,33259.335563093184,77
4358,44.436317,706568.3789506776,58975.141018339666,77
403,83.34905,706573.8792295248,72776.90118961217,77
2327,38.39344,706925.5133353458,39954.89535591059,77
3398,52.317963,706999.1914892031,82549.61756605787,77
1924,78.10538,707115.2089988356,49456.24971933536,77
5178,296.4373,707246.3202969318,68250.14611586559,77
2610,99.4285,707271.9029892434,95704.85193723471,77
1639,143.86752,707329.0803065593,75630.37550301505,77
2766,26.924545,707514.9385662025,87615.60462834577,77
7357,24.085175,707688.9008739204,69655.7871449197,77
5098,260.10742,708407.5442836422,67553.7762772049,77
7604,16.740234,708819.6558740877,61897.32404761811,77
7966,20.657774,709671.55952806,106982.2143619799,77
5519,413.52945,709780.7976242299,66095.17523766219,77
8075,33.233223,711092.2687628856,104990.73223726223,77
2350,60.98849,711787.248182219,43569.88327567613,77
1631,143.86752,711913.6266822377,16936.381877505428,77
2657,6.7040496,711935.6277976256,34604.94040896532,77
561,482.22647,712373.8593169211,76421.6289891898,77
1356,128.37134,712623.3417323428,34842.38744678892,77
5188,218.66696,712892.4204900749,75866.24153045382,77
7527,14.8723545,712964.0520285468,81966.94616597165,77
3668,44.744534,713866.5582479113,51830.96185401361,77
2154,28.826862,714056.432990247,83707.97629122922,78
2693,119.054115,714089.6904902519,47261.46577622224,78
5410,529.2156,714167.078134494,90897.4867071966,78
2018,12.369762,714284.1189518193,80983.03581967228,78
7008,47.098232,714839.2633749783,49687.85622850427,78
5456,93.564064,715029.3171961601,41801.12407022218,78
2161,16.414694,715560.6952981618,91485.62640776439,78
5656,256.76852,716246.1323732631,27855.726035563046,78
6871,32.29128,716327.1527598135,58547.116993276366,78
5101,313.0571,716600.6317406234,35688.96862162569,78
5470,247.29996,717142.0894233959,63463.36855746517,78
4795,215.62607,717783.8312600291,50939.61736330481,78
110,42.731747,718254.2969716373,71153.6985494682,78
5163,191.6676,718321.3236254933,58107.81100090369,78
1499,17.964464,718811.2833486428,69607.17491298942,78
2054,30.961525,719127.920331382,75560.43498050471,78
7262,55.145836,719440.9501545052,61921.02001637163,78
2694,119.054115,720266.1198950115,29108.358261036814,78
2482,26.609756,720485.3635681211,65086.20664424369,78
7591,22.139606,720800.0306835523,81066.30748314611,78
8167,70.04356,721099.3481835965,42430.17433319986,78
430,42.287178,722280.296426079,48009.3374119098,78
3032,30.361343,722652.7292607494,52925.473853983196,78
6969,23.527565,722928.8944242519,49491.24684241748,78
4743,145.66737,723153.6383762083,39998.41151553242,78
6790,46.63371,723529.703953187,20276.841926076515,78
6613,15.618056,723537.6345878034,90571.59518551381,78
2340,38.365383,723573.0666166547,53244.41967470346,78
6783,8.756352,723730.4001743705,105023.39238140166,78
3378,118.533745,723734.3654916788,97757.86299523071,78
360,124.06595,724668.1337610477,78380.89227121041,78
5675,888.09296,725594.7388765693,34149.05683197481,78
854,241.08519,725678.6501073509,68167.64193316107,78
6895,105.4164,725745.1651073607,30720.720235313805,78
3753,28.205776,726017.1091266318,36608.06521695396,78
419,76.048096,726625.2097228756,41039.1154387633,78
2273,33.69747,726630.7100017224,48639.91879902231,78
3874,177.96039,726698.6064671171,64735.65596544183,78
4484,15.671429,726765.9145305885,20002.467551035923,78
3688,40.077705,726821.1731459815,59121.576349130584,78
4818,289.6051,727096.5708287146,49228.92191545559,78
2872,35.25833,727133.2819921814,42072.7585389162,78
4766,169.94528,727195.7037614214,66582.02666369575,78
3453,481.67093,727295.0413556669,51372.564777503474,78
5158,249.65312,727596.2008095577,33373.15296118695,78
2926,6.887675,727758.7276538126,95748.24529993343,78
5133,263.86243,727833.4802807467,39261.361358692615,78
4079,105.51664,728087.388501938,48566.22145814602,78
1945,64.88995,728131.1349057906,81893.51744336465,78
2347,38.365383,728136.6351846376,51055.046471014204,78
4468,22.413788,728729.00242511,51869.91917786552,78
7120,17.991503,729789.1491944974,60457.05044884735,78
7516,34.976162,730142.8299157037,48023.19043979647,78
2423,38.365383,730185.9367522483,69571.30669923412,78
5611,424.14188,730344.1657041949,43262.16186120754,78
2351,60.98849,730598.201838848,43316.36519054249,78
3034,30.361343,730616.109723466,57756.76529700559,78
7013,59.17287,730747.4768484853,72020.91344478879,78
4386,44.67143,730949.0684638998,35615.52071199944,78
6956,37.782845,731265.9101081775,45398.022468254276,78
5333,255.02034,731277.6781466405,74512.52057544583,78
7817,28.54508,731319.6337620316,76558.1254440177,78
4418,52.68315,731630.2076466929,49681.198332830194,78
7185,8.564315,731895.2443390398,40388.67548674399,78
5120,148.57457,731974.1669448209,77327.85109461233,78
3187,50.455013,732432.4808775808,44084.09539113681,78
6596,28.78991,732854.5953007202,58242.19688361587,78
1366,178.5134,733002.7190892035,84362.5990134414,78
431,42.287178,733130.8883776842,50207.824449735024,78
4341,32.51203,735291.8583972346,38022.57064889398,78
6097,173.71902,736102.3180896624,89762.44021039412,78
602,203.28836,736898.0677340108,86326.44799305887,78
3377,118.533745,737060.3899167271,62401.55891307733,78
7894,13.027424,737280.4010706056,106255.79381379552,78
2420,38.365383,737655.0340168149,49579.81028579596,78
6562,34.554947,738252.5433784418,89409.59092668808,78
7000,47.098232,738382.759282307,34134.55144543419,78
5959,185.11275,738643.9585708072,88271.03320536576,78
2329,38.39344,738824.5723785264,56495.640896819044,78
6957,37.782845,739069.2708304856,34304.18388247852,78
5405,330.12225,739348.5059170655,62427.365453946535,79
4333,51.338806,740092.0668690986,63950.738033018046,79
5489,247.08044,740134.9178787204,77692.92250957018,79
6008,73.425,740247.993378737,100971.68871686,79
3543,115.414444,740328.4509460566,93040.33138924438,79
2808,16.154411,740427.0722249174,25365.23942682924,79
2447,39.148758,740584.2267037866,64006.52621014167,79
1002,354.16647,740821.8131672833,78461.47775199157,79
7443,17.783812,741982.244090532,39157.98169906194,79
5,102.17764,742127.5537828611,83753.14253450514,79
5677,888.09296,742219.0119078746,74039.0425018181,79
5682,395.4816,742336.6922925075,50559.71438247938,79
4883,201.25099,742626.160456012,50150.87737664968,79
4031,85.029724,742830.3103406574,82958.68481611836,79
3760,141.17114,742960.8844022151,64285.5860552791,79
1782,75.74677,743002.763269529,57857.23236711661,79
4913,846.72675,743287.2939734173,42209.52361201336,79
5186,218.66696,743808.3366677252,48703.33189758939,79
663,203.18814,743975.6474754423,47250.75941948989,79
7670,4.2993827,744058.0237446851,98738.05105979879,79
3521,75.7386,744082.5831293042,70141.56409787617,79
5322,414.1687,744141.8070620053,65287.55522408117,79
5001,39.07786,744393.7709985812,42854.97110162807,79
2013,12.369762,744469.5213505153,108830.74935600336,79
5181,218.66696,745367.857591033,65480.538263532806,79
411,76.048096,745633.150110303,56379.13731603257,79
4555,91.0097,745906.1174372663,42988.88114626326,79
5212,240.51949,746457.5523700402,48987.22303416984,79
4248,13.595653,746833.7458604804,34738.09832244656,79
7504,43.25999,747347.1904951718,42253.65375625066,79
5018,732.91406,747475.1039567292,54851.8505850374,79
7481,26.29382,747879.1825817891,69337.5128698726,79
1821,41.027756,747884.4270337127,111388.32145878555,79
7799,45.756638,748618.6503030523,97541.81715866033,79
5426,165.98021,748788.5193800003,70595.98946140493,79
5253,433.94748,748825.7421973136,75398.4428145192,79
5743,353.87787,749590.1530435806,93404.99987679836,79
438,42.287178,749695.0420820576,42157.92971729419,79
8139,23.546463,749735.232491679,110065.74487339763,79
4954,289.01462,750157.4492455876,66781.49491564833,79
5207,283.58096,750218.7197936736,59638.03334584159,79
441,33.06623,750718.2218610551,69165.02156696247,79
8168,70.04356,750905.7429956981,77017.07894408557,79
3713,41.947998,752367.6147824528,43395.319774688774,79
1592,179.14473,752566.315553636,60725.30416475242,79
834,171.42734,752880.5989286826,50052.390406923565,79
11,31.95289,752912.4493806105,43354.9119121828,79
4257,31.134459,753013.756842164,99551.84929357305,79
1988,813.6556,753046.8864287073,75797.53281457826,80
4088,73.05217,753379.4614287564,45560.70920433602,80
8024,13.235294,753702.8266595732,65993.5032227433,80
4536,56.55679,753832.4029961311,70521.88919312472,80
5645,145.42955,754321.5440731267,50484.23264881437,80
6430,26.686504,754832.4304385867,53330.36217125463,80
1676,29.338541,755095.1646886256,96341.32373925197,80
5325,414.1687,755131.9526001695,57907.56759337406,80
2644,7.573093,755226.6597271067,86019.2446281096,80
5302,153.8298,755419.1694867504,36198.00024189329,80
5565,76.813354,756066.923256077,47350.18655315844,80
4996,311.0243,757364.3494966538,46042.74468854195,80
2376,81.39874,757456.1913620519,46617.35754055004,80
5415,529.2156,758548.5723237519,49764.75780159256,80
6922,9.44201,758635.5534776109,67259.13657244976,80
2198,18.342403,758861.9603045676,89926.87296522612,80
6843,19.007757,759766.1805643167,44821.47172730361,80
5550,243.09526,760845.284108707,33023.51174709676,80
6801,39.147255,760930.7047183351,42269.65573029148,80
2244,105.350204,761344.7605933961,59058.2208116212,80
4873,209.72473,761361.900997245,31515.79193831604,80
369,124.06595,761971.5365550275,66773.3212454548,80
5946,193.04697,762064.145901195,46482.62629149164,80
3768,141.17114,763330.7961629208,75179.10448544829,80
5276,249.31093,763916.4607380077,44260.15547962441,80
1682,81.66564,764023.3963918695,110013.97445810148,80
657,159.01828,764096.6908053418,59355.88822801139,80
4413,52.68315,764109.4821514975,58582.65135289701,80
3386,176.28096,764219.1039880523,57962.06640280519,80
3467,150.97394,764651.3235746548,9436.176059088219,80
4330,51.338806,765307.0079785979,63455.69374977172,80
4603,107.1287,765376.0812478388,86928.74771382104,80
6540,34.97718,765716.3310555812,102524.03369497422,80
676,221.30803,765723.2383825055,40611.283283892306,80
6724,35.634148,766119.7701133336,59902.18103963066,80
5464,390.66373,766239.2412864282,25203.262610459133,80
4713,155.80722,766379.1786133718,54665.77487250988,80
4994,311.0243,766981.0114499992,27106.653292471477,80
3652,110.870026,767484.6067481509,43417.03948046122,80
279,100.94386,768120.336652091,81462.3275601278,80
5777,284.13083,768402.0020944403,32638.232563482085,80
6806,39.147255,768449.5859021397,30600.0338843344,80
2020,31.89626,768461.6097675259,56930.24606947947,80
517,36.918034,768478.4943444517,84668.47847406361,80
2056,30.961525,770529.7146139857,62128.25901111381,80
4819,289.6051,770749.8536813261,75657.14139484594,80
2352,60.98849,770767.8894794058,56119.7288159942,80
5408,330.12225,771222.5450871652,66669.85332553566,80
1787,75.74677,771311.1379506399,49912.86240305677,80
5382,292.29312,771712.0187391607,54475.63151190484,80
162,43.80128,771791.452998788,98454.3517934107,80
1657,49.662926,772136.3076911464,82642.52111318699,80
674,221.30803,772337.00391233,76768.5111099142,80
1283,50.531567,772340.201748869,79602.91352619888,80
165,43.80128,772458.5217008097,105079.9173400639,80
2004,65.27127,772482.1856911978,70934.41010664731,80
5520,293.7802,773150.7893547581,75042.19742840882,80
5191,252.44644,773662.9548548339,48603.61695863233,80
5243,444.14014,774010.3678164239,49896.99473815058,80
5592,340.4726,774339.2333260879,49041.253680331676,80
3479,101.898796,774643.2836242097,25892.383593253377,80
4227,7.3314357,774948.3572300242,109856.81358355901,80
7017,59.17287,775497.3618070285,99287.06842814926,81
5365,446.41132,775559.1440089606,62209.70790776047,81
2600,18.73099,776025.3885763373,81255.10775240482,81
4929,317.6609,776207.2815186719,34866.958343619466,81
3549,115.414444,776268.4241532963,107652.60881400216,81
3665,44.744534,776416.7270206257,60808.06161611082,81
2778,42.055122,776555.3340475694,81102.436640363,81
72,39.18004,777534.7674227145,103855.49770767121,81
7365,8.802377,778231.1283074328,96211.12062673266,81
2209,19.11061,778940.7921921532,100071.66401864993,81
913,295.2125,779124.7317498726,71284.18946727597,81
5053,211.2304,779262.238721047,79670.89313534356,81
5756,38.3758,779537.8922307031,105180.55325594418,81
3146,166.02797,779683.7135768783,92446.89607136816,81
7216,37.098106,779875.8395961376,69543.38958624922,81
5177,296.4373,779977.4284673064,60292.08429488065,81
1324,126.87445,780158.4771807948,46983.38830646957,81
2424,38.365383,780292.5816538918,71156.21204898781,81
1265,66.345375,780616.714365478,87151.43225904634,81
5615,424.14188,780776.3503655016,32416.603304314674,81
2475,27.522736,781203.32550018,82471.18103143087,81
2797,42.31,781631.8355963975,38923.90006441193,81
5912,560.28674,781671.4887694803,64770.38830765851,81
2234,15.668571,781984.7744195265,52982.8276918763,81
6401,4.615485,782728.0539619442,63205.878759350155,81
1696,35.593132,783202.1012504756,116030.8510065877,81
4087,73.05217,783893.2176832706,62720.83091312455,81
5468,390.66373,784399.9596525761,40161.32849584498,81
7437,13.076054,784570.0078083705,88269.88198421177,81
6717,17.83481,785139.478539224,108279.10336601794,81
1375,107.98958,785708.4376162314,91117.23563847915,81
4772,408.79105,785906.8313951067,40607.77205937257,81
6882,25.782467,786220.0914624608,81005.67650236793,81
1993,52.07591,786861.2960625557,20356.89017031913,81
3195,58.46052,787895.7578088625,79729.73972333301,81
4691,331.69144,788036.4626165756,88715.02083043146,81
4671,44.024868,788338.3383858509,49703.20584389113,81
4853,312.46863,788859.9694820823,96250.49239020006,81
7356,24.085175,789008.604924412,112748.68112244835,81
5311,273.27768,789499.1530494844,52395.70106592407,81
5695,674.4628,790120.8124726531,53659.66514495719,81
8331,32.808388,790121.452039961,115860.8156421395,81
4337,51.338806,790230.1784822847,58912.78320583045,81
4118,124.01294,790233.88797267,90075.49561620965,81
2285,30.64489,791093.5943477971,91414.63443660004,81
2305,41.119083,791522.1044440144,88443.52450827592,81
3977,322.25674,791527.6047228612,42737.531194303,81
1907,32.699314,792411.9472306846,72091.51400076077,81
4637,36.481667,792503.3286076211,84326.94953170541,81
2307,41.119083,792508.8800518524,89044.3545033648,81
7603,16.740234,792535.0511460872,63899.48950464507,81
4751,230.34753,792628.0442326395,48130.17725904304,81
2398,48.34614,792638.1493961024,55881.71384240129,81
1522,208.46944,792869.800674983,53944.035957018496,81
658,159.01828,793154.0243865635,20691.10885834934,81
1826,41.027756,793898.7365597505,87261.220383101,81
5111,227.69275,794249.0915309561,37950.696074844884,81
95,39.47442,794879.8328098957,45977.85418949389,81
4787,253.57626,795086.8735387726,76417.10085265069,81
6091,173.71902,795212.4078099448,82719.07731992909,81
4084,73.05217,795555.0002248224,63876.98915580809,81
4970,356.828,795696.8160888627,88283.06346642526,81
8046,47.40168,795803.8796561861,69505.7062804744,81
3934,59.32726,796750.5671851725,98261.0425746321,81
7524,14.8723545,796986.5675217458,77156.18483352923,81
5538,339.31854,797439.8672468129,82129.47556849569,82
4881,201.25099,798255.4946430875,91910.83377840425,82
7491,14.880207,798788.8681950894,60806.73387437987,82
5989,105.59741,798806.7760797073,69764.00193339723,82
1362,178.5134,798864.5929643312,53832.90474161744,82
4057,46.174484,799312.1877490128,68368.43792684462,82
3943,90.298065,799509.0209836573,112084.61838677317,82
6456,18.40091,800162.6587722156,32462.5178413407,82
4258,31.134459,801109.2183877403,103063.07381332322,82
2564,65.04917,801204.7697435236,59227.39276020392,82
4136,20.287352,801803.9163974584,71464.5666350911,82
4030,85.029724,802592.5028879596,61179.921398473525,82
6745,12.012667,802742.2895514434,81368.77165434472,82
4648,18.233555,802987.4996572488,72709.97686652535,82
2968,24.874031,803104.6683880356,118873.17766181589,82
32,46.41328,803669.4063208112,60165.024016111856,82
5566,76.813354,803697.0356285076,71918.18614381205,82
2459,121.085335,804322.404542062,92873.23163873891,82
3154,153.57776,805547.8155037814,88264.12587844166,82
1853,78.341835,805950.9987346104,58729.393675995634,82
1164,55.20113,807055.9152155428,117387.9105029423,82
2446,39.148758,807888.6318502815,79029.41352130634,82
2847,6.438478,808800.3990042626,65731.42772703146,82
114,42.731747,809078.2270427651,72657.40443382526,82
299,21.042149,809589.8808889949,118614.15290216217,82
7234,11.081937,809666.6289659294,84273.22587785132,82
5596,340.4726,809887.7913409619,84561.85620818245,82
1633,143.86752,810750.0559853201,72829.76142760075,82
3993,155.47586,810794.953610327,76902.2254469532,82
8127,31.434721,810870.2946391844,108084.50861695067,82
8091,42.030693,811826.8315047103,89921.88434022537,82
5046,846.2241,812394.1021240251,56729.50763685364,82
3365,138.90283,812502.7262355797,97974.67631257049,82
2146,37.998817,812583.0558894374,77981.80227115133,82
5619,424.14188,812688.2007548377,52198.97655772189,82
5078,237.14983,812695.4918221463,28115.123023389882,82
2640,7.573093,812838.8828125524,78079.65606924277,82
4402,65.83157,813426.1335145626,91529.58386882862,82
5317,273.27768,813742.8472453784,52489.00754045711,82
7208,38.883312,814033.5945434985,88228.4380226672,82
5628,205.53294,814242.3493127599,30420.942246807914,82
7487,26.29382,814584.1340820413,49499.51644770717,82
3014,20.300251,815312.6268283031,102461.3535405419,82
1990,52.07591,815651.8277456609,30239.106865531016,82
5641,145.42955,815819.3176322241,64729.047956017785,82
1014,182.64189,816060.1275149521,88971.80070883484,82
6400,4.615485,816182.7965245855,88725.42019485608,82
2751,32.938705,816446.0424284707,101986.68203431784,82
7300,90.23863,816507.4408900182,90587.29016724689,82
651,159.01828,816720.1609765883,100741.44448605672,82
364,124.06595,816871.7384285337,70104.14941037064,82
1386,58.460526,817015.8713170163,92839.36271238774,82
5088,236.1345,818242.4590825825,32466.35524518742,82
655,159.01828,819664.6009481777,92799.20811853568,82
5165,191.6676,821166.2538214766,58196.45502976296,82
2464,27.746428,821838.8739677301,85834.28176269763,82
2907,25.97274,821899.1212081234,91468.95288805038,82
2230,15.668571,822626.8208909233,70813.91562586023,82
5453,93.564064,823363.6024294938,44599.247670539946,82
7530,17.07108,823762.6924295528,9950.3881745489,82
4831,321.71817,824073.905881522,65550.8778760432,82
7196,52.060753,824439.0988142684,66941.36115990276,82
7173,54.29944,824783.4418527809,44519.52560562432,82
423,48.016304,824862.7481989466,61214.26616290168,82
2218,15.703077,826215.0493145313,45334.5518086295,82
5685,395.4816,826249.5603664592,51115.0212557346,82
5735,721.5432,826539.054112656,110285.16378794929,82
6723,35.634148,826567.1694915062,64497.64099184894,82
6747,12.012667,826589.5799299711,50145.274767033465,82
2584,38.019325,826755.8674299957,72672.75404921215,82
636,203.3606,826957.2032184871,82645.66778434132,82
6119,227.18774,828061.8638724966,110747.66688657539,82
8254,41.968815,828111.6222090421,88862.741691511,82
4663,21.337622,828510.4563821782,77922.6295038349,82
7260,55.145836,828641.3118533518,67690.65263501361,82
4919,846.72675,828997.960166866,105017.64011303545,83
5363,446.41132,829655.9214304248,54319.83291572793,83
5280,236.46992,829889.8751516131,37514.46000554957,83
5561,76.813354,830080.3382958723,76235.28465839301,83
7641,9.181732,830176.5548016557,99425.10368191967,83
3658,110.870026,830313.908276676,61328.54404945706,83
917,295.2125,830440.2867766947,82024.58397174944,83
4539,56.55679,831053.7597383239,15453.225290747558,83
6558,9.132086,831612.8694787914,60116.19305216232,83
5275,249.31093,832196.7944308007,45629.55222934621,83
2562,65.04917,832249.7506038854,98447.63633667893,83
2432,22.06793,832665.469353947,79261.576454033,83
1490,17.964464,832750.9155462673,120921.73733134968,83
1991,52.07591,832892.2599212881,41324.48397582474,83
572,150.19583,833206.6712097962,57629.30592823674,83
5316,273.27768,833669.2062867878,24803.366755592288,83
5948,193.04697,834392.3010849715,80694.84679078347,83
4805,226.94261,834626.7920426986,105880.0966275861,83
5583,374.32687,835529.1959312938,25040.44156524274,83
395,54.039318,836342.9813737217,88086.64595053083,83
7284,40.894665,836740.6643257036,82384.3022083411,83
3166,97.15881,836848.2395468733,112257.49343006796,83
4644,18.233555,837407.4772008023,63984.87174023462,83
8173,46.722412,838065.3361335921,120045.79234227784,83
4957,289.01462,838105.1172201361,42409.01105098518,83
